Actor Loss,Critic Loss
-1.7566818,0.47231585
-1.5117813,3.0944839
-1.0647569,76.250496
-1.2265489,78.21172
-1.3596106,0.72231597
-1.693346,0.54487574
-1.5068474,78.43537
-1.6306596,76.15593
-1.0285506,75.83443
-0.6977909,0.8896064
-0.47514385,1.5791612
-1.2405194,1.3986182
-1.5740428,1.0024235
-1.5260661,2.898557
-1.7036214,0.7262507
-1.6298866,0.19307005
-1.60173,0.38762754
-1.592581,0.38383824
-1.5392041,2.8239079
-1.7698389,0.13189153
-1.8856132,0.09402624
-2.0404363,1.7936437
-1.8429239,77.85099
-1.5386063,77.81828
-1.4631402,0.22295839
-1.6537163,0.3630488
-1.5278014,0.09564481
-1.624928,0.38960823
-1.8515034,0.2463513
-1.8463087,0.10665956
-2.141245,0.18776469
-2.0268147,0.16222432
-1.7611222,0.78878754
-1.4978112,0.23668844
-1.5282042,0.32115903
-1.4819953,76.994316
-1.6217413,0.28311107
-1.5331122,0.1582898
-2.1016512,0.28663477
-2.1935678,2.8141875
-2.011713,0.520449
-1.7854476,0.12614574
-1.5850177,0.118894495
-1.4379784,0.24957311
-1.4105778,4.22468
-1.5959493,0.37939775
-1.8159394,0.28369227
-2.0538244,0.13152564
-2.1436963,0.2113528
-1.9315032,3.2081451
-1.8364586,0.30655634
-1.4585124,1.6670685
-1.5272282,0.3347707
-1.2483866,77.11399
-1.4661537,0.2771613
-1.7022654,1.37692
-1.918673,0.6217102
-1.9358385,0.14223525
-2.0968125,0.37113845
-2.3303323,0.18361604
-1.8755329,0.26295727
-1.7355938,0.25071594
-1.5971797,0.1915234
-1.2741878,76.75588
-1.1133765,76.28669
-0.904871,78.22504
-0.8332356,0.86542785
-0.7444142,76.178406
-1.2671182,1.3305786
-1.4115015,3.1079705
-2.097105,0.8707837
-2.0601158,1.1853061
-1.6215382,1.0016598
-1.1610559,75.439026
-0.902081,4.0191536
-1.0556555,1.0146865
-1.3430885,0.9695205
-1.7295309,0.6631156
-2.0758705,0.30215245
-2.1410937,0.5097449
-2.0460618,0.44761172
-1.4635024,77.811806
-1.4963396,0.20417775
-1.5089836,0.4890495
-1.6893921,3.347045
-1.7550112,0.22873917
-1.7010133,76.72879
-1.6417215,2.7613447
-1.8994426,1.7987
-1.9564329,0.16754982
-1.9409084,0.506384
-1.632488,76.8065
-1.5426593,0.25813377
-1.5313568,0.36252406
-1.6961923,76.10736
-1.2448559,78.26086
-1.2294238,0.6033431
-1.2078028,3.2179654
-1.5035273,0.9278606
-1.5341147,1.1407039
-1.8036174,0.94457597
-2.125968,2.6026669
-2.0432794,0.46094224
-1.9848615,75.85749
-1.8161802,0.33569148
-1.6611946,0.47394776
-1.5089005,0.58726496
-1.3385587,152.28067
-1.5420611,1.5679684
-1.8111196,0.5439309
-1.9642966,76.18742
-1.6681554,0.34701204
-1.6421295,76.166084
-1.3431882,75.49721
-1.0738056,75.27468
-0.9756961,1.4969991
-0.47361994,76.35575
-0.59521204,75.15766
-0.6611901,6.00334
-1.9089477,3.576478
-2.0428877,3.8218365
-1.7625529,0.34264618
-1.6091436,0.29854855
-1.7843736,0.9441565
-2.080145,1.0760812
-2.2931259,0.78422093
-2.398922,0.87123936
-2.3702445,0.57404906
-2.3600712,0.2971909
-2.3769917,3.6296341
-2.1159198,0.15878081
-2.2632015,0.26197654
-2.1163192,0.3099768
-2.120472,0.447304
-1.780795,0.29593906
-1.7302231,0.09291537
-1.6747776,0.17135397
-1.6670806,77.62998
-1.8403983,2.970085
-1.9186199,0.35381365
-2.2128644,0.075655185
-1.9966488,77.90974
-1.9758537,0.15278128
-1.9395552,0.41256857
-1.8148128,1.8647852
-1.6932986,0.29287395
-1.8802788,2.8997102
-1.9164034,0.20788668
-1.9339142,0.23510365
-2.1464953,0.31650335
-2.0198426,0.42900255
-1.8876138,0.15813592
-1.8999865,0.23055957
-1.7171891,0.6948145
-1.5853826,0.45148066
-1.6234504,3.0068598
-1.7242477,0.39473385
-1.9515576,0.25636852
-2.20041,0.112713315
-2.3458753,0.3194086
-2.30284,0.14328548
-2.0852556,0.18385269
-1.9323697,0.19485584
-2.020093,0.2579594
-2.0519462,0.31413543
-2.046802,0.2701773
-2.4070578,0.12928563
-2.092235,78.75181
-2.2561042,0.7091253
-1.8861394,0.11399198
-1.8891566,0.32419106
-1.8019738,77.93169
-2.0061378,3.281571
-2.1106484,0.12671518
-2.30264,0.15714814
-2.259463,0.2651457
-2.2122004,0.25878438
-2.0581656,0.11703012
-1.779195,0.56272745
-1.2876186,79.11803
-1.3725297,78.02049
-1.487789,0.9998303
-1.7169607,0.8366364
-2.2448087,0.72210175
-2.2716675,153.54063
-2.3726027,0.43611246
-1.8097332,2.185882
-1.636615,0.3299361
-1.740103,0.3972663
-1.6563058,1.0252101
-1.8639387,0.5495523
-2.007265,0.64577734
-2.0661094,1.8738871
-2.4560926,0.5530515
-2.2231116,0.32602456
-2.0736628,76.43882
-1.8565817,0.26945195
-1.6944382,0.2943261
-2.0247657,0.40885893
-1.9232018,0.44812936
-2.1212447,0.26034373
-2.191144,3.1516387
-2.3552814,0.11277523
-2.1929226,0.4108558
-2.0717678,0.22339961
-1.839816,0.2980457
-1.8920275,0.27953175
-1.7147712,0.27116865
-2.2679079,0.2298286
-2.550737,0.269445
-2.3818672,0.15616441
-2.520738,0.45258558
-2.2554033,0.21064538
-2.11325,0.12789337
-2.0166037,3.192153
-2.0157657,0.18759045
-2.0604239,0.3149798
-1.7409409,81.077034
-1.7429318,1.0703257
-1.523402,80.67026
-1.9089301,0.61617243
-2.0020676,0.35103658
-2.0619512,79.10389
-2.259939,0.25979137
-2.1099617,0.30453375
-1.9996321,0.45096618
-2.2336698,0.32759124
-1.6868101,2.9526887
-1.9943969,3.2258878
-2.124183,0.5216296
-1.9552149,0.5877478
-2.1034198,0.5591526
-1.9752389,0.5261875
-1.7712572,2.8407276
-2.0032046,0.21127123
-2.3661447,0.3474599
-2.1288776,78.69578
-2.0590644,0.13755631
-1.7916858,0.0605914
-2.0236282,0.32347304
-2.2747705,0.36808693
-2.2289755,0.28594464
-2.2668467,77.30103
-2.1829937,0.34051198
-2.4857378,0.4105655
-2.2955043,0.4697786
-2.3802814,0.43618208
-2.4869246,0.20142668
-2.1258407,0.37716073
-2.429358,0.2808893
-2.5252407,0.13895486
-2.2670386,0.13719672
-2.258399,3.0679762
-2.1487021,0.17140481
-2.0773416,0.083305344
-2.1683953,1.4978435
-2.2397728,0.32980695
-2.5276165,1.2996106
-2.4566479,0.28695017
-2.6688614,0.2332924
-2.3628201,0.18565416
-2.3256645,0.12618266
-2.1926231,0.18159172
-2.198079,2.8117015
-2.215207,0.34066173
-2.6671686,0.4004664
-2.8903675,0.2621755
-2.744534,0.39701992
-2.6014123,0.45570263
-2.3383882,0.3320158
-2.106131,0.14015943
-1.9185946,0.17479551
-2.19957,0.3859557
-2.3464308,0.2509929
-2.8162084,0.22228828
-2.7768795,77.68127
-2.700743,0.3298529
-2.5469267,0.4011723
-2.1887238,0.38353544
-1.9049034,76.84549
-1.8798174,0.4230383
-1.7494414,0.7395072
-2.1939912,0.41439813
-2.6618886,0.35004956
-2.682024,0.40552545
-2.8534873,0.3879751
-2.1277876,0.44941038
-2.150025,0.18115926
-1.9411693,0.38555562
-2.2042985,0.4282379
-2.3237314,0.3303055
-2.2189422,3.9927933
-2.2595022,1.0356349
-2.43324,0.15258071
-2.2090518,0.6888444
-2.3616161,0.25620675
-2.1693835,79.60933
-1.806332,2.8339224
-1.7895553,3.4783566
-2.2860315,0.66870177
-2.0576887,80.119576
-1.9415052,0.23713802
-1.9036746,80.59266
-1.942479,0.44964832
-1.8586777,0.56801224
-2.3173957,0.9000198
-2.8370419,0.6371609
-2.8674183,0.8621876
-2.2193358,1.083135
-1.910833,1.3461013
-1.7457299,1.4890683
-1.6947745,77.879364
-1.8263929,0.84761024
-2.4992886,0.6456479
-2.119059,0.9316029
-2.5681286,0.4403355
-2.398364,0.28224146
-2.193902,76.63586
-2.2327538,0.53558356
-1.8974788,3.1679378
-1.9245453,0.37874818
-2.355864,0.5423348
-2.6124954,77.07455
-2.711578,0.23134983
-2.9657907,2.885186
-2.894915,0.63632536
-1.5766969,87.944046
-1.0400131,1.9590149
-0.89073324,3.979133
-0.83211386,3.6745431
-0.9352943,3.779436
-1.2587802,7.991089
-1.9190028,2.3625984
-2.7479935,81.15339
-3.698792,0.4945175
-3.2176948,2.3356767
-2.2516174,1.9039192
-1.3755869,80.30873
-1.1537964,78.76746
-1.1320542,3.6798968
-1.085887,1.7333927
-1.5740731,7.055377
-2.186995,84.602554
-3.1249208,0.61940217
-2.635954,77.60713
-2.1193194,0.43961585
-2.026944,81.80748
-1.8297836,0.69459057
-2.297668,0.73975134
-1.538866,0.76026213
-1.9058952,1.8000286
-1.7432013,75.96063
-2.0000718,1.0500536
-2.1286182,75.10797
-1.8711805,0.82070833
-2.7774806,5.7649856
-2.4683242,0.8518054
-2.6478717,0.9876145
-1.9425602,0.5043764
-1.9342455,0.44768754
-2.097587,3.352715
-2.1700678,1.6297966
-2.4373717,76.180725
-2.5665965,0.5393051
-2.6804094,0.3116722
-2.2774394,0.5408917
-2.3036718,76.11837
-1.9252243,0.29876125
-2.1973357,0.71254885
-1.939919,79.04831
-1.7984815,77.50254
-1.9020016,0.8384621
-2.3002977,74.534805
-2.5948462,5.9338183
-2.8270724,3.3538532
-1.3896661,72.9765
-1.4114125,4.168912
-1.3166635,2.7597518
-1.7283039,5.2353354
-2.0996585,2.0348327
-2.2212877,78.4698
-2.2365897,0.35631567
-2.1794076,0.33689868
-2.5489824,76.51067
-2.4018824,0.17108962
-2.7773805,0.18980044
-2.2277126,80.86389
-1.9828025,0.6908277
-1.780552,0.52402556
-2.2723706,0.81456244
-2.2596886,0.7575464
-0.13206944,21648.637
0.55178285,6.341964
0.504664,10.847306
0.3778345,24.146034
0.24721655,20.868038
0.15356839,76.28002
0.14772129,9.496534
0.1344375,7.019045
0.13373443,11.741557
0.07917738,7.7767334
-0.2273366,7.8157606
-2.1182652,5.678719
-2.1622229,156.11905
0.54612756,18.866112
0.27166027,7.0478225
0.23662093,86.03777
0.19452691,6.8677754
0.18658862,82.74748
0.18165532,8.115427
0.18433829,83.064186
0.1770603,5.1246977
0.18206765,5.7685404
0.16521612,4.480748
0.160584,3.7460365
0.1638723,3.7206717
0.15559627,4.489221
0.14708808,82.56262
0.14330755,3.9363616
0.14475513,3.3292704
0.14440121,3.4566896
0.13639496,3.8296235
0.13168526,2.5323277
0.13383476,4.439129
0.14235096,3.1155877
0.13873467,3.0478501
0.13708484,2.718316
0.12734503,2.4899807
0.132294,3.3464704
0.13663307,3.3671732
0.13045894,2.0221715
0.12340465,1.9608679
0.12938602,5.5709352
0.12409307,15.410469
0.11774336,2.2760959
0.124373734,2.2621493
0.12409331,2.5412228
0.12452072,1.6604612
0.12858161,3.0551348
0.13094202,2.6820521
0.11551771,1.807311
0.12134889,2.0117092
0.11755813,3.0293148
0.12107988,79.30145
0.117246345,1.8283718
0.113213524,2.0091405
0.12028728,5.266945
0.11720661,21388.822
0.116430305,21387.707
0.12690777,6.172781
0.12789571,1.7358987
0.12522781,1.4415617
0.13512513,2.0234537
0.12667276,1.788836
0.13125753,2.077965
0.140533,1.8161204
0.13403264,1.8497036
0.14065729,1.561103
0.14238521,1.7147909
0.13974053,79.90918
0.13187975,1.6111815
0.14181238,78.76444
0.1430327,1.8921993
0.13913351,1.7966653
0.14164865,1.8965652
0.14197621,1.995873
0.13776672,2.8693845
0.14201905,1.9124762
0.14583725,1.5421951
0.13749608,1.619463
0.14466533,3.6221933
0.14360416,1.845798
0.15554987,2.5800993
0.1370312,1.9676168
0.14265485,2.2872808
0.1372621,78.28286
0.1444555,2.312225
0.14836404,4.0498466
0.14844486,90.31832
0.15012132,1.418855
0.14489454,5.956419
0.14946724,2.246221
0.14914165,1.7313347
0.15035221,2.0324225
0.14525272,1.3239851
0.14504978,4.565002
0.14459394,3.4500103
0.14811674,2.0722995
0.15097977,2.0190644
0.15214758,2.728966
0.1495254,1.4690915
0.15807068,1.758315
0.15200043,4.659601
0.14726609,1.8157811
0.14879185,2.008471
0.14382368,2.0463855
0.14690249,78.71405
0.14289275,2.1308928
0.14780614,2.3138509
0.15606527,4.2263913
0.14629468,8.517104
0.14713803,1.843985
0.14577648,5.175988
0.14660612,6.173044
0.14484736,1.0167801
0.14988023,1.8862854
0.15387681,2.2569692
0.14252576,21388.479
0.14586455,78.93091
0.14858101,1.0775512
0.14278069,1.7784913
0.14517125,8.8404045
0.1486879,2.3789368
0.14656255,2.7305284
0.14964099,3.1447093
0.14559805,78.420906
0.15864782,1.8014641
0.15081713,2.6077006
0.1551409,2.6227088
0.15326403,1.620928
0.15555733,1.7998803
0.15697229,2.392352
0.14984408,13.288553
0.1542114,2.0389357
0.15576439,2.2251713
0.15569724,2.9906957
0.15647122,1.6605248
0.15724248,4.757223
0.15473613,2.319607
0.15680824,3.4454503
0.15585352,16.838572
0.1560883,77.79181
0.15923733,2.0085766
0.15572302,77.8666
0.16099918,2.5823355
0.15346508,79.263855
0.15934812,2.2785537
0.16113037,79.328896
0.15617451,2.1652021
0.16369562,2.12796
0.1553368,1.0876192
0.16049846,9.037184
0.15968877,77.75492
0.16658254,3.0672433
0.16065088,2.1359205
0.16520692,1.8381416
0.1633844,2.7004642
0.16239446,1.7460295
0.1620739,1.6511018
0.16419488,82.04751
0.16801299,2.3285406
0.16639528,2.4894888
0.17044073,2.744695
0.16615573,1.8172666
0.16609588,1.8883362
0.15820085,3.9368615
0.16837502,2.3765526
0.15683466,1.5765576
0.16110869,2.0714545
0.16076168,2.3055882
0.16461909,4.7832127
0.1660639,1.8800642
0.16231158,3.2928984
0.15550217,5.033517
0.15639609,19.714382
0.16296577,4.1513224
0.16890818,2.673564
0.15316391,79.452065
0.15490988,1.265862
0.15545994,83.180954
0.1563265,83.2352
0.16091682,2.6959338
0.15606275,2.0575652
0.15208794,2.2056026
0.1508717,4.2480907
0.14991485,2.5254278
0.14902696,1.6680897
0.15350185,1.6535128
0.14876235,2.5518808
0.14584887,2.3846118
0.15597814,1.5005658
0.14586161,79.74923
0.14076942,1.1362586
0.15227118,1.9815724
0.14981705,1.7299588
0.14100447,86.58118
0.1468671,2.4112964
0.14625388,2.0717328
0.14270845,20.651873
0.1467862,1.8431642
0.14292535,1.9954102
0.1416077,19.37693
0.1347133,1.7551407
0.12954979,1.3701823
0.1382381,1.9081203
0.13699763,79.14962
0.14189105,4.3156853
0.13825443,2.265092
0.13367614,1.7950691
0.13713273,3.7838144
0.13003013,1.626118
0.13862872,1.9288554
0.12971252,1.5191326
0.12906733,77.59935
0.13374019,79.605194
0.12605569,1.8216383
0.13155529,1.9849772
0.13060212,79.09612
0.13247043,13.143847
0.13529555,1.7375803
0.1399684,79.54037
0.12697366,35.001724
0.12821724,2.8566399
0.1284463,2.1236324
0.12370173,0.9969981
0.13716054,5.138278
0.12699044,1.7305273
0.12333205,2.0276923
0.13549474,1.9703721
0.12267942,13.636337
0.13020816,19.662752
0.12345092,4.970312
0.12102458,1.8400543
0.11880536,2.1338816
0.121973634,1.6718943
0.12455463,1.4151976
0.12057689,1.7542796
0.11462653,1.3748643
0.124031246,86.81358
0.108800694,2.167865
0.105934665,24.72017
0.113375515,1.7710304
0.109196395,1.6965706
0.11125803,2.1097589
0.10158321,2.3146014
0.1086862,2.7755423
0.1097317,1.5424047
0.1121976,2.0626202
0.10390586,2.2519944
0.09976954,78.358055
0.10805471,3.3418746
0.09652545,1.1727656
0.099973425,1.7126176
0.097115695,2.0028949
0.09665922,1.0558059
0.09812978,3.0338411
0.09666413,86.128914
0.108257145,1.9647408
0.08936536,18.629051
0.10017564,79.24796
0.09488514,3.644834
0.09301579,21468.941
0.10634985,1.8699641
0.092546314,2.3960238
0.09421128,2.3846364
0.09720306,1.6344609
0.09699057,79.10341
0.09973722,14.308959
0.08827087,1.8622993
0.10107133,1.756629
0.09039176,2.2680123
0.09710385,79.20086
0.10718228,1.7791436
0.092858315,19.550423
0.09484539,79.64391
0.09836525,80.00748
0.09348597,78.47713
0.104215875,1.9960372
0.10553467,2.582467
0.09686345,79.79604
0.10379925,1.8153781
0.100766644,78.02064
0.090162374,2.5339797
0.091655776,1.4463141
0.105657116,2.1688943
0.08781144,1.9937077
0.08466866,2.1377425
0.082157075,1.72868
0.09303689,1.248693
0.08177705,1.8601758
0.093188986,2.6320674
0.093405016,2.296855
0.089388296,1.6701676
0.091813385,7.227153
0.09144376,3.1373167
0.08922827,2.2607706
0.09372219,3.011738
0.08517132,2.273798
0.08160058,1.5412942
0.08101775,2.3773298
0.0892199,1.8836861
0.10627365,5.1892853
0.079429656,2.0906959
0.08742115,2.1462398
0.08114987,1.7467731
0.08029616,1.6313577
0.08057591,4.8372273
0.08736849,2.9225786
0.09172346,1.4769034
0.09569204,80.19158
0.08278683,1.7060926
0.081134014,80.74341
0.078181736,79.38655
0.080992915,2.3771226
0.07752938,1.7868371
0.09004516,1.5632496
0.08195432,4.980043
0.07841395,80.40641
0.075438246,80.9111
0.076067984,1.8685006
0.08000772,79.92393
0.08080031,2.5361156
0.07379365,14.271955
0.0806858,2.2146237
0.07076268,2.127801
0.07425819,1.3276672
0.07693933,2.1544814
0.075714245,2.0972357
0.07373895,2.9876456
0.068038434,79.3017
0.07182616,2.0799265
0.080140576,1.9771855
0.06712575,78.69509
0.07711886,2.1569571
0.074467055,2.6731246
0.06719482,3.4656763
0.073523656,80.513756
0.07299757,1.9523069
0.07581559,1.6798103
0.07996005,79.32054
0.07134311,2.1478562
0.06470648,2.3722396
0.060627606,2.04277
0.07858814,168.00412
0.069765344,3.6732826
0.07187641,2.5682635
0.06524819,1.7709085
0.067959905,2.4259377
0.07046585,2.159367
0.06606718,2.344359
0.06576669,2.289566
0.06072676,2.1480823
0.0778967,1.6891751
0.07424016,21473.213
0.06579797,2.5688877
0.06815939,1.8571002
0.070152715,2.7604918
0.07174985,1.8286321
0.0695192,5.300677
0.07570987,1.8328437
0.0782534,1.8414793
0.068215385,2.2440453
0.0737026,14.301405
0.08663112,1.5151708
0.07099958,19.076733
0.06651199,3.6192298
0.07202055,2.5403886
0.0755036,2.4940627
0.06543242,2.378292
0.07192016,2.2245502
0.06532065,8.734149
0.054724976,1.9573704
0.06167203,1.4252532
0.074508026,1.9457595
0.061143253,2.3830066
0.06840895,4.480833
0.06390987,78.198975
0.06753248,2.3639665
0.06410878,2.990463
0.07204205,2.1083622
0.075745866,2.3007803
0.067404404,1.7750229
0.062884435,4.00998
0.07247481,4.3940816
0.06525336,157.10281
0.06161417,1.9033923
0.05193889,2.5732534
0.065953046,9.573752
0.0544563,2.8777623
0.0540838,3.1649208
0.056379687,2.5779047
0.058350816,2.0316744
0.04813086,79.232635
0.055834696,8.831031
0.05653826,2.0158553
0.05745361,1.2699802
0.07175946,2.6475601
0.061092194,6.8183994
0.04665184,3.0527751
0.055275068,5.665772
0.04783885,2.0756834
0.04720527,1.8832856
0.053273257,3.218994
0.042089455,2.8806348
0.051570073,5.10981
0.045361042,2.2317257
0.05336018,2.8295047
0.04951209,1.4152161
0.055560924,9.135641
0.05138479,78.14847
0.051473886,2.0152264
0.056207076,2.7053227
0.040590294,4.3888645
0.04315449,1.5782602
0.04165769,2.2029347
0.048749655,2.7045097
0.04754663,3.1415977
0.04259056,2.0875926
0.043653082,2.7249112
0.04044308,2.0252538
0.043482497,1.876459
0.049348712,1.9103733
0.044178486,2.8401797
0.036034897,14.470813
0.049322747,1.6943328
0.04246275,2.9375167
0.033975393,3.0033333
0.035806548,1.5269294
0.03410285,4.9240417
0.03817726,2.5450675
0.02898447,1.9573408
0.043806657,79.2068
0.029282201,3.274992
0.034326598,2.1356587
0.025271598,2.3704453
0.038225926,1.4123759
0.022585087,16.356934
0.029467288,21412.246
0.034237947,1.8247215
0.026766367,3.552027
0.050914463,2.4932754
0.029663527,4.793691
0.029204868,13.628123
0.026645318,2.7341433
0.028454186,3.3058934
0.04197844,3.1897783
0.034433395,3.5794635
0.025261011,2.1744645
0.02720843,3.1346822
0.029280983,2.285786
0.030544806,2.4386876
0.037375197,9.6614895
0.024014499,2.6410656
0.026484758,2.6561906
0.030975707,2.058971
0.016282368,9.7138405
0.026384238,1.2292755
0.02271894,2.312777
0.018393055,2.5776515
0.025559627,2.666029
0.025003422,2.6625366
0.024294008,1.4626608
0.020548481,2.7014818
0.026517574,2.4903758
0.024170326,2.6101222
0.015393628,2.5744278
0.032735728,79.859604
0.017086219,21395.236
0.019891316,3.1173291
0.017051961,2.3149607
0.02101481,19.925892
0.029108332,96.15172
0.015837315,2.5273602
0.013050327,4.867239
0.01524029,3.0906367
0.011038328,2.6392035
0.020201107,2.7610672
0.03134705,3.341061
0.013329988,2.8017702
0.014483952,79.77269
0.027105507,2.5772626
0.014823776,2.0605376
0.018478088,2.8860219
0.014110863,3.2054977
0.008376081,11.575842
0.0063788816,6.7035875
0.018422216,80.63185
0.012027692,2.5618567
0.009627661,2.7783341
0.007875255,3.3559356
0.017823137,2.6871526
0.016103256,8.107838
0.005223033,79.46708
0.010572365,2.8638697
0.008072005,1.8724833
0.010159843,2.9806113
0.0044380073,79.93797
0.006411483,81.03058
0.006008096,3.781871
0.010650342,2.8625965
